cause,effect,status,obs_lag,obs_rho,obs_n,p_value,null_mean,null_std,n_valid_surrogates,convergence_diagnostic_pass,kendall_tau,kendall_p,completed_at,lake,p_fdr,statistically_significant,lag_resolution,causal_evidence
Evap,R,OK,-10,0.15214,322,0.40718562874251496,0.14496620000000002,0.04160154686499049,500,True,0.8333333333333334,0.0008542768959435626,2026-08-27T08:58:26,Sipiwesk_Lake,0.4560479041916167,False,not_significant,False
Evap,RegFlow,OK,1,0.18275,330,0.49700598802395207,0.18184055999999998,0.04082311046069861,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T08:52:09,Sipiwesk_Lake,0.5379961726032471,False,not_significant,False
Evap,SWE,OK,2,0.14526,329,0.24550898203592814,0.11794754,0.049745005242219045,500,False,0.3888888888888889,0.18018077601410934,2026-08-27T08:37:30,Sipiwesk_Lake,0.31152197116341335,False,not_significant,False
Evap,T,OK,1,0.45565,333,0.001996007984031936,0.14684356,0.041206448089181384,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:49:50,Sipiwesk_Lake,0.004960493214753924,True,resolved,True
Evap,WL,OK,-10,0.26379,231,0.17564870259481039,0.21551772,0.05162876955730787,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:37:30,Sipiwesk_Lake,0.23345713636019103,False,not_significant,False
P,Evap,OK,-7,0.1325,320,0.1277445109780439,0.08164356,0.04204424633795212,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:30:18,Sipiwesk_Lake,0.1782481548530845,False,not_significant,False
P,R,OK,2,0.40569,332,0.001996007984031936,0.12680848,0.038541284862982965,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T08:30:50,Sipiwesk_Lake,0.004960493214753924,True,resolved,True
P,RegFlow,OK,2,0.19419,330,0.07984031936127745,0.13730921999999998,0.03820726954902169,500,True,0.6666666666666666,0.012665343915343916,2026-08-27T08:32:17,Sipiwesk_Lake,0.12238297128370995,False,not_significant,False
P,SWE,OK,-7,0.08703,322,0.6626746506986028,0.10737674,0.04184300607714986,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T08:36:55,Sipiwesk_Lake,0.6821650816015028,False,not_significant,False
P,T,OK,1,0.18558,333,0.10778443113772455,0.13632286,0.03805005567959658,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T08:32:45,Sipiwesk_Lake,0.15450328012916148,False,not_significant,False
P,WL,OK,-5,0.26011,234,0.00998003992015968,0.15362198000000002,0.046208997053383445,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:31:10,Sipiwesk_Lake,0.020446911055936906,True,rejected_reverse,False
R,Evap,OK,2,0.26471,327,0.01996007984031936,0.12071035999999999,0.06731011345905161,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:43:19,Sipiwesk_Lake,0.03810560696788241,True,resolved,True
R,P,OK,0,0.51069,331,0.001996007984031936,0.13012194,0.05038232228506741,500,False,0.5,0.07517636684303351,2026-08-27T08:42:45,Sipiwesk_Lake,0.004960493214753924,False,not_significant,False
R,RegFlow,OK,3,0.6268,329,0.001996007984031936,0.22279778,0.05680852239648202,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:36:49,Sipiwesk_Lake,0.004960493214753924,True,resolved,True
R,SWE,OK,-3,0.44835,326,0.001996007984031936,0.15767014000000001,0.06060003715329224,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T08:38:01,Sipiwesk_Lake,0.004960493214753924,True,rejected_reverse,False
R,T,OK,1,0.13084,333,0.5209580838323353,0.13775549999999998,0.04672655011821438,500,False,0.5,0.07517636684303351,2026-08-27T08:46:32,Sipiwesk_Lake,0.5567490972253966,False,not_significant,False
R,WL,OK,3,0.64351,239,0.001996007984031936,0.29605416,0.06570058879412269,500,False,0.5,0.07517636684303351,2026-08-27T09:04:13,Sipiwesk_Lake,0.004960493214753924,False,not_significant,False
RegFlow,Evap,OK,-7,0.26935,319,0.06986027944111776,0.13163763999999997,0.08620222047041712,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:52:22,Sipiwesk_Lake,0.10907552923891994,False,not_significant,False
RegFlow,P,OK,-6,0.3409,324,0.001996007984031936,0.10374968000000001,0.061026971521595266,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T08:39:34,Sipiwesk_Lake,0.004960493214753924,True,rejected_reverse,False
RegFlow,R,OK,-1,0.67931,330,0.001996007984031936,0.20577710000000002,0.07498715565608553,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T08:50:52,Sipiwesk_Lake,0.004960493214753924,True,rejected_reverse,False
RegFlow,SWE,OK,-4,0.36295,324,0.003992015968063872,0.15581626,0.06874264218818187,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T08:48:35,Sipiwesk_Lake,0.00877825500830799,True,rejected_reverse,False
RegFlow,T,OK,2,0.21561,332,0.03592814371257485,0.11573016000000001,0.05206132696324979,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:59:18,Sipiwesk_Lake,0.06313732367900184,False,not_significant,False
RegFlow,WL,OK,1,0.95248,239,0.001996007984031936,0.35650382,0.10126097693587398,500,True,0.8333333333333334,0.0008542768959435626,2026-08-27T08:41:01,Sipiwesk_Lake,0.004960493214753924,True,resolved,True
SWE,Evap,OK,0,0.29946,327,0.05389221556886228,0.17700358,0.07388477856895559,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:39:46,Sipiwesk_Lake,0.08807288147440527,False,not_significant,False
SWE,P,OK,-1,0.35584,330,0.003992015968063872,0.13261844000000003,0.05377115395048167,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:38:14,Sipiwesk_Lake,0.00877825500830799,True,rejected_reverse,False
SWE,R,OK,6,0.44967,329,0.001996007984031936,0.16276281999999997,0.06280355452239626,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:52:06,Sipiwesk_Lake,0.004960493214753924,True,resolved,True
SWE,RegFlow,OK,12,0.27933,320,0.20758483033932135,0.2298446,0.068388763284914,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:37:36,Sipiwesk_Lake,0.2682634730538922,False,not_significant,False
SWE,T,OK,0,0.38015,333,0.003992015968063872,0.16574754000000003,0.05565680787961524,500,True,0.6666666666666666,0.012665343915343916,2026-08-27T08:47:20,Sipiwesk_Lake,0.00877825500830799,True,unresolved_contemporaneous,True
SWE,WL,OK,4,0.33356,239,0.32934131736526945,0.30597364000000005,0.07663357762724118,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T08:35:32,Sipiwesk_Lake,0.39862637836718495,False,not_significant,False
T,Evap,OK,7,0.37971,327,0.001996007984031936,0.1327446,0.04475085730620141,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:29:19,Sipiwesk_Lake,0.004960493214753924,True,resolved,True
T,P,OK,2,0.13935,331,0.29740518962075846,0.11932782,0.03797554407572852,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:30:48,Sipiwesk_Lake,0.3641696199437859,False,not_significant,False
T,R,OK,-10,0.21053,322,0.031936127744510975,0.12888952,0.039541239421262454,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T08:50:42,Sipiwesk_Lake,0.057815403675407794,False,not_significant,False
T,RegFlow,OK,-5,0.19992,325,0.0718562874251497,0.14443812,0.03764543308909595,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:36:57,Sipiwesk_Lake,0.11095456146530468,False,not_significant,False
T,SWE,OK,2,0.42822,329,0.001996007984031936,0.12268700000000002,0.04871513089585206,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:28:48,Sipiwesk_Lake,0.004960493214753924,True,resolved,True
T,WL,OK,12,0.18354,231,0.33532934131736525,0.16524426,0.04856528351047072,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:33:37,Sipiwesk_Lake,0.40010887316276533,False,not_significant,False
WL,Evap,OK,12,0.20567,294,0.3852295409181637,0.17890786,0.09167833584888196,500,True,0.8333333333333334,0.0008542768959435626,2026-08-27T08:30:04,Sipiwesk_Lake,0.4384726481995359,False,not_significant,False
WL,P,OK,-3,0.36309,299,0.001996007984031936,0.13462513999999998,0.06173741443387794,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T08:30:49,Sipiwesk_Lake,0.004960493214753924,True,rejected_reverse,False
WL,R,OK,-1,0.67848,302,0.001996007984031936,0.21805428000000002,0.06669524841907105,500,False,0.0,1.0,2026-08-27T08:40:21,Sipiwesk_Lake,0.004960493214753924,False,not_significant,False
WL,RegFlow,OK,2,0.95114,302,0.001996007984031936,0.28254228,0.08879612132971575,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:41:32,Sipiwesk_Lake,0.004960493214753924,True,resolved,True
WL,SWE,OK,-5,0.34935,295,0.021956087824351298,0.18360726,0.0726871340354839,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:39:07,Sipiwesk_Lake,0.04172650174763595,True,rejected_reverse,False
WL,T,OK,-1,0.21612,303,0.09580838323353294,0.14869556,0.05223041096034378,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:25:03,Sipiwesk_Lake,0.1411913016073117,False,not_significant,False
Evap,P,OK,-2,0.09957,324,0.6147704590818364,0.11303727999999999,0.04645405738363012,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T07:33:32,Skaha_Lake,0.6375397353441266,False,not_significant,False
Evap,R,OK,5,0.42667,330,0.001996007984031936,0.12762549999999998,0.045200448860050056,500,True,1.0,5.5114638447971785e-06,2026-08-27T07:27:39,Skaha_Lake,0.004960493214753924,True,resolved,True
Evap,RegFlow,OK,-5,0.22088,327,0.017964071856287425,0.11454134,0.04602064415894675,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T07:18:48,Skaha_Lake,0.03509260548670102,True,rejected_reverse,False
Evap,SWE,OK,5,0.44873,330,0.001996007984031936,0.12862788,0.0460384503551716,500,True,1.0,5.5114638447971785e-06,2026-08-27T07:14:36,Skaha_Lake,0.004960493214753924,True,resolved,True
Evap,T,OK,0,0.12855,327,0.3972055888223553,0.11814264,0.04600554436402639,500,True,1.0,5.5114638447971785e-06,2026-08-27T07:14:59,Skaha_Lake,0.44845792286394953,False,not_significant,False
Evap,WL,OK,-11,0.13358,302,0.5988023952095808,0.14403880000000002,0.04078839515058174,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T07:15:42,Skaha_Lake,0.6303183107469271,False,not_significant,False
P,Evap,OK,6,0.16629,329,0.09181636726546906,0.11535364,0.03824455199829643,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T06:59:16,Skaha_Lake,0.13578476849118662,False,not_significant,False
P,R,OK,5,0.22623,330,0.001996007984031936,0.10596732,0.0390230287089252,500,True,0.8333333333333334,0.0008542768959435626,2026-08-27T08:58:46,Skaha_Lake,0.004960493214753924,True,resolved,True
P,RegFlow,OK,2,0.24707,332,0.003992015968063872,0.11385653999999999,0.041841468456883774,500,True,0.7222222222222222,0.0058862433862433864,2026-08-27T07:25:02,Skaha_Lake,0.00877825500830799,True,resolved,True
P,SWE,OK,1,0.26378,330,0.001996007984031936,0.11373261999999999,0.0461275122257379,500,True,0.6666666666666666,0.012665343915343916,2026-08-27T07:15:32,Skaha_Lake,0.004960493214753924,True,resolved,True
P,T,OK,5,0.25991,327,0.001996007984031936,0.11074964,0.04644429068755814,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T07:00:07,Skaha_Lake,0.004960493214753924,True,resolved,True
P,WL,OK,1,0.17802,313,0.11776447105788423,0.13019419999999998,0.038396790177826066,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T07:02:27,Skaha_Lake,0.16542166503114172,False,not_significant,False
R,Evap,OK,0,0.26032,333,0.023952095808383235,0.13517952,0.05312864476127356,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T06:56:20,Skaha_Lake,0.04491017964071856,True,unresolved_contemporaneous,True
R,P,OK,3,0.33173,326,0.001996007984031936,0.11922506,0.049467858896422835,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T06:47:41,Skaha_Lake,0.004960493214753924,True,resolved,True
R,RegFlow,OK,4,0.52744,331,0.001996007984031936,0.12929622000000002,0.05342579601944739,500,True,1.0,5.5114638447971785e-06,2026-08-27T07:16:21,Skaha_Lake,0.004960493214753924,True,resolved,True
R,SWE,OK,2,0.71694,330,0.001996007984031936,0.15327897999999998,0.062495629690079935,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T06:59:40,Skaha_Lake,0.004960493214753924,True,resolved,True
R,T,OK,11,0.17733,324,0.11177644710578842,0.11703388,0.04695503048391727,500,True,1.0,5.5114638447971785e-06,2026-08-27T06:57:45,Skaha_Lake,0.15860171548794302,False,not_significant,False
R,WL,OK,1,0.14505,313,0.5169660678642715,0.15313414,0.048423384584933754,500,True,0.5555555555555556,0.04461529982363316,2026-08-27T07:12:35,Skaha_Lake,0.5538922155688623,False,not_significant,False
RegFlow,Evap,OK,-3,0.15139,330,0.2654690618762475,0.12182334,0.045310444224752416,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T07:11:21,Skaha_Lake,0.33583435538561435,False,not_significant,False
RegFlow,P,OK,2,0.59941,326,0.001996007984031936,0.15671366,0.07273058343231134,500,True,1.0,5.5114638447971785e-06,2026-08-27T07:17:24,Skaha_Lake,0.004960493214753924,True,resolved,True
RegFlow,R,OK,2,0.64908,331,0.001996007984031936,0.16204362,0.06434899401774358,500,False,0.3333333333333333,0.25951829805996474,2026-08-27T07:19:43,Skaha_Lake,0.004960493214753924,False,not_significant,False
RegFlow,SWE,OK,-1,0.56407,329,0.001996007984031936,0.19066342,0.075266430916469,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T07:23:19,Skaha_Lake,0.004960493214753924,True,rejected_reverse,False
RegFlow,T,OK,-8,0.22977,319,0.18363273453093812,0.16076823999999998,0.07093466534849094,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T07:28:08,Skaha_Lake,0.2417735062789781,False,not_significant,False
RegFlow,WL,OK,11,0.09515,305,0.936127744510978,0.18695472000000002,0.0642549176835641,500,True,0.6666666666666666,0.012665343915343916,2026-08-27T07:35:26,Skaha_Lake,0.9448728442395784,False,not_significant,False
SWE,Evap,OK,1,0.31724,333,0.001996007984031936,0.11684077999999999,0.046364281506258674,500,True,1.0,5.5114638447971785e-06,2026-08-27T07:10:11,Skaha_Lake,0.004960493214753924,True,resolved,True
SWE,P,OK,5,0.39351,326,0.001996007984031936,0.14582166000000002,0.07088241500008588,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T06:48:28,Skaha_Lake,0.004960493214753924,True,resolved,True
SWE,R,OK,5,0.71757,330,0.001996007984031936,0.21448032,0.07462510625451464,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:12:36,Skaha_Lake,0.004960493214753924,True,resolved,True
SWE,RegFlow,OK,5,0.48669,330,0.001996007984031936,0.1722415,0.06690056659812381,500,True,0.7777777777777778,0.0024250440917107582,2026-08-27T07:15:03,Skaha_Lake,0.004960493214753924,True,resolved,True
SWE,T,OK,2,0.28963,327,0.041916167664670656,0.15589718,0.07337688570011404,500,False,0.4444444444444444,0.11943893298059964,2026-08-27T07:15:14,Skaha_Lake,0.07098705814178095,False,not_significant,False
SWE,WL,OK,-1,0.14573,312,0.6347305389221557,0.17240756000000002,0.0599198721497835,500,False,-0.2777777777777778,0.35848765432098767,2026-08-27T07:11:28,Skaha_Lake,0.6566177988849886,False,not_significant,False
T,Evap,OK,1,0.21716,333,0.02594810379241517,0.13273998,0.04036673247860916,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:10:43,Skaha_Lake,0.04822213979121403,True,resolved,True
T,P,OK,3,0.2528,326,0.023952095808383235,0.13184166,0.05326440443527366,500,True,0.8333333333333334,0.0008542768959435626,2026-08-27T07:01:21,Skaha_Lake,0.04491017964071856,True,resolved,True
T,R,OK,5,0.16146,330,0.16966067864271456,0.1184328,0.04694142508872094,500,False,0.2222222222222222,0.47670855379188715,2026-08-27T07:02:18,Skaha_Lake,0.22621423819028608,False,not_significant,False
T,RegFlow,OK,-5,0.06233,327,0.93812375249501,0.12118594,0.04443252883773779,500,True,1.0,5.5114638447971785e-06,2026-08-27T06:51:42,Skaha_Lake,0.9448728442395784,False,not_significant,False
T,SWE,OK,4,0.22165,330,0.04790419161676647,0.12791726,0.05383396290718713,500,True,1.0,5.5114638447971785e-06,2026-08-27T06:48:14,Skaha_Lake,0.07952474497645028,False,not_significant,False
T,WL,OK,-12,0.23013,301,0.033932135728542916,0.1489936,0.04322837746943551,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T08:55:00,Skaha_Lake,0.06064466811058734,False,not_significant,False
WL,Evap,OK,-3,0.12367,323,0.5229540918163673,0.13129052000000002,0.048742520908644026,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T07:13:11,Skaha_Lake,0.5574637526976505,False,not_significant,False
WL,P,OK,4,0.14615,319,0.49500998003992014,0.14854924,0.0693185148385509,500,True,0.8333333333333334,0.0008542768959435626,2026-08-27T06:49:20,Skaha_Lake,0.5372201333766575,False,not_significant,False
WL,R,OK,0,0.14056,324,0.6147704590818364,0.15726852,0.055430076065342,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T06:53:33,Skaha_Lake,0.6375397353441266,False,not_significant,False
WL,RegFlow,OK,-9,0.13147,316,0.499001996007984,0.13337678,0.05010670566133439,500,True,0.7777777777777778,0.0024250440917107582,2026-08-27T06:56:26,Skaha_Lake,0.5387682219109339,False,not_significant,False
WL,SWE,OK,1,0.15993,323,0.47105788423153694,0.15667838,0.06140828657091484,500,True,1.0,5.5114638447971785e-06,2026-08-27T06:59:29,Skaha_Lake,0.5138813282525858,False,not_significant,False
WL,T,OK,8,0.0363,320,0.9680638722554891,0.15302062,0.07124936132356276,500,True,0.7777777777777778,0.0024250440917107582,2026-08-27T08:56:34,Skaha_Lake,0.9680638722554891,False,not_significant,False
Evap,P,OK,-1,0.20455,328,0.00998003992015968,0.08865361999999999,0.044771915441441636,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:05:00,Split_Lake,0.020446911055936906,True,rejected_reverse,False
Evap,R,OK,-5,0.19618,328,0.10978043912175649,0.14675797999999998,0.041659856573440096,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T09:06:06,Split_Lake,0.1568291987453664,False,not_significant,False
Evap,RegFlow,OK,-10,0.27958,320,0.023952095808383235,0.17165096,0.04621858451184328,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:58:20,Split_Lake,0.04491017964071856,True,rejected_reverse,False
Evap,SWE,OK,3,0.11513,329,0.4630738522954092,0.11302685999999999,0.04993734941244279,500,True,0.7777777777777778,0.0024250440917107582,2026-08-27T08:58:25,Split_Lake,0.5064870259481038,False,not_significant,False
Evap,T,OK,3,0.46046,328,0.001996007984031936,0.1326444,0.04951084758959395,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T08:55:43,Split_Lake,0.004960493214753924,True,resolved,True
Evap,WL,OK,1,0.28197,304,0.03792415169660679,0.18591802000000002,0.047552202488208684,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T08:51:47,Split_Lake,0.06527927751055267,False,not_significant,False
P,Evap,OK,8,0.1016,326,0.31137724550898205,0.08157792,0.041090428983810816,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T08:59:15,Split_Lake,0.3801698927725944,False,not_significant,False
P,R,OK,1,0.40343,333,0.001996007984031936,0.13127332,0.03900936270406888,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:06:40,Split_Lake,0.004960493214753924,True,resolved,True
P,RegFlow,OK,9,0.12214,323,0.6087824351297405,0.13642411999999998,0.03971309035854047,500,True,0.7222222222222222,0.0058862433862433864,2026-08-27T09:11:13,Split_Lake,0.6344630837580422,False,not_significant,False
P,SWE,OK,-1,0.08745,328,0.5788423153692615,0.09850538,0.041533482103666676,500,False,0.3888888888888889,0.18018077601410934,2026-08-27T08:53:20,Split_Lake,0.6108386242590197,False,not_significant,False
P,T,OK,-8,0.14269,320,0.10578842315369262,0.09216298,0.03960510988394806,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T08:49:13,Split_Lake,0.1532108197398307,False,not_significant,False
P,WL,OK,-2,0.17514,302,0.15169660678642716,0.13714312,0.04001595795011785,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T08:53:03,Split_Lake,0.2082110289225471,False,not_significant,False
R,Evap,OK,9,0.24791,326,0.03792415169660679,0.12152287999999999,0.06901205451879838,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:00:13,Split_Lake,0.06527927751055267,False,not_significant,False
R,P,OK,0,0.57471,329,0.001996007984031936,0.1181297,0.059862304888051214,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:00:54,Split_Lake,0.004960493214753924,True,unresolved_contemporaneous,True
R,RegFlow,OK,3,0.586,329,0.001996007984031936,0.21963052,0.06165563760865344,500,False,0.3888888888888889,0.18018077601410934,2026-08-27T09:09:42,Split_Lake,0.004960493214753924,False,not_significant,False
R,SWE,OK,-3,0.38982,326,0.001996007984031936,0.14874568,0.06119449684847159,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T09:06:55,Split_Lake,0.004960493214753924,True,rejected_reverse,False
R,T,OK,-10,0.14509,318,0.3473053892215569,0.12262355999999999,0.055295784809751995,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:01:07,Split_Lake,0.41089651682550393,False,not_significant,False
R,WL,OK,3,0.60109,303,0.001996007984031936,0.2367387,0.061873970340604455,500,True,0.6666666666666666,0.012665343915343916,2026-08-27T08:55:31,Split_Lake,0.004960493214753924,True,resolved,True
RegFlow,Evap,OK,7,0.30785,325,0.10778443113772455,0.19746848,0.08489003059305374,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:08:30,Split_Lake,0.15450328012916148,False,not_significant,False
RegFlow,P,OK,-5,0.42389,323,0.001996007984031936,0.06686958000000001,0.07318384107454048,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:08:56,Split_Lake,0.004960493214753924,True,rejected_reverse,False
RegFlow,R,OK,-1,0.63417,331,0.001996007984031936,0.1768487,0.08064999163366354,500,False,-0.8333333333333334,0.0008542768959435626,2026-08-27T09:19:44,Split_Lake,0.004960493214753924,False,not_significant,False
RegFlow,SWE,OK,-5,0.33012,323,0.03592814371257485,0.17094455999999997,0.07877514284091397,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T09:10:43,Split_Lake,0.06313732367900184,False,not_significant,False
RegFlow,T,OK,-12,0.18943,315,0.16367265469061876,0.12433283999999999,0.06592137173583694,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:18:48,Split_Lake,0.22246768598724878,False,not_significant,False
RegFlow,WL,OK,1,0.98323,303,0.001996007984031936,0.30243302,0.09363193981692144,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:08:46,Split_Lake,0.004960493214753924,True,resolved,True
SWE,Evap,OK,2,0.26861,326,0.07584830339321358,0.16499756,0.07213996594153896,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:56:07,Split_Lake,0.11668969752802089,False,not_significant,False
SWE,P,OK,2,0.35174,329,0.003992015968063872,0.12144622,0.05439750893847622,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T09:05:43,Split_Lake,0.00877825500830799,True,resolved,True
SWE,R,OK,5,0.28287,330,0.031936127744510975,0.16112716,0.05841422851612781,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T09:06:47,Split_Lake,0.057815403675407794,False,not_significant,False
SWE,RegFlow,OK,12,0.38645,320,0.03592814371257485,0.24505385999999998,0.07058353950391266,500,True,1.0,5.5114638447971785e-06,2026-08-27T09:07:37,Split_Lake,0.06313732367900184,False,not_significant,False
SWE,T,OK,0,0.48435,328,0.001996007984031936,0.18918712,0.06728878495043286,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T09:12:54,Split_Lake,0.004960493214753924,True,unresolved_contemporaneous,True
SWE,WL,OK,-12,0.2955,292,0.4291417165668663,0.28697476,0.06936252279251671,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:55:32,Split_Lake,0.47936042808001017,False,not_significant,False
T,Evap,OK,9,0.33879,326,0.001996007984031936,0.11086534,0.0442671854502226,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:50:22,Split_Lake,0.004960493214753924,True,resolved,True
T,P,OK,6,0.15803,329,0.1157684630738523,0.10959972000000001,0.0392223194714642,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T08:58:08,Split_Lake,0.16316360567455693,False,not_significant,False
T,R,OK,-10,0.232,323,0.011976047904191617,0.13189394,0.03741687423444669,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T08:59:09,Split_Lake,0.02418240442192538,True,rejected_reverse,False
T,RegFlow,OK,-10,0.19433,320,0.20159680638722555,0.1643893,0.038783857514563966,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T09:05:05,Split_Lake,0.2621382621753397,False,not_significant,False
T,SWE,OK,2,0.33186,329,0.001996007984031936,0.1232669,0.048625350155962886,500,False,0.3888888888888889,0.18018077601410934,2026-08-27T08:41:42,Split_Lake,0.004960493214753924,False,not_significant,False
T,WL,OK,-11,0.18811,293,0.3532934131736527,0.17325100000000002,0.03965748654920027,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T08:48:17,Split_Lake,0.415639309616062,False,not_significant,False
WL,Evap,OK,8,0.32693,309,0.21357285429141717,0.25521378,0.08589656493429525,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:55:31,Split_Lake,0.27515521105029206,False,not_significant,False
WL,P,OK,-5,0.40237,307,0.001996007984031936,0.0937545,0.07177350285133087,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:53:10,Split_Lake,0.004960493214753924,True,rejected_reverse,False
WL,R,OK,-1,0.61757,315,0.001996007984031936,0.19135152,0.07681280861737579,500,False,-0.611111111111111,0.02474096119929453,2026-08-27T08:57:04,Split_Lake,0.004960493214753924,False,not_significant,False
WL,RegFlow,OK,2,0.98429,313,0.001996007984031936,0.27875886000000005,0.09508691683349713,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:55:22,Split_Lake,0.004960493214753924,True,resolved,True
WL,SWE,OK,-5,0.35371,307,0.03792415169660679,0.20520119999999997,0.07525544440211619,500,True,0.9444444444444445,4.96031746031746e-05,2026-08-27T08:51:19,Split_Lake,0.06527927751055267,False,not_significant,False
WL,T,OK,-11,0.18,300,0.500998003992016,0.17977952,0.07785415356016402,500,True,1.0,5.5114638447971785e-06,2026-08-27T08:52:30,Split_Lake,0.5395363119914018,False,not_significant,False
Evap,P,OK,-2,0.11049,324,0.4471057884231537,0.10559884,0.04596637850271,500,True,0.8888888888888888,0.00024250440917107584,2026-08-27T07:39:38,Vaseux_Lake,0.4941695556255909,False,not_significant,False
Evap,R,OK,3,0.43553,331,0.001996007984031936,0.1255068,0.04532477136577746,500,True,1.0,5.5114638447971785e-06,2026-08-27T07:36:45,Vaseux_Lake,0.004960493214753924,True,resolved,True
Evap,RegFlow,OK,-7,0.25785,108,0.3712574850299401,0.24005143999999998,0.0675620969118514,500,True,1.0,5.5114638447971785e-06,2026-08-27T07:36:50,Vaseux_Lake,0.4272003937330818,False,not_significant,False
Evap,SWE,OK,5,0.46751,330,0.001996007984031936,0.12572503999999998,0.0463691574799284,500,True,1.0,5.5114638447971785e-06,2026-08-27T07:42:01,Vaseux_Lake,0.004960493214753924,True,resolved,True
Evap,T,OK,0,0.13659,327,0.2714570858283433,0.11174462,0.043200652245719624,500,True,1.0,5.5114638447971785e-06,2026-08-27T07:41:49,Vaseux_Lake,0.3393213572854291,False,not_significant,False
